,title,brand,model,size,price
1875,Smart Tv Tcl Serie C71 65c715 Qled 4k 65  100v/240v,TCL,15996576186,65,771
1876,Smart Tv Philco Ptv65f82ssg Qled 4k 65  110v/220v,Philco,15996576186,65,772
1877,Smart Tv Samsung Series 7 Un65tu7000gxzd Led 4k 65  100v/240,Samsung,15996576186,65,772
1878,Smart Tv Tcl 50p8m Led 4k 50,TCL,15996576186,50,754
1879,Smart Tv Samsung Series 7 Un55tu7020gxzd Led 4k 55  100v/240,Samsung,15996576186,55,762
1880,Smart Tv Semp 50sk8300 Led 4k 50  127v/220v,Semp,15996576186,50,755
1881,Smart Tv LG 65un731c Led 4k 65  100v/240v,LG,15996576186,65,773
1882,Smart Tv LG Ai Thinq 55un731c0sc Led 4k 55  100v/240v,LG,15996576186,55,760
1883,Smart Tv Samsung Series 7 Un43tu7000gxzd Led 4k 43,Samsung,15996576186,43,734
1884,Smart Tv Tcl 50p715 Dled 4k 50  100v/240v,TCL,15996576186,50,753
1885,Smart Tv Samsung Lh50bethvggxzd Led 4k 50  100v/240v,Samsung,15996576186,50,756
1886,Smart Tv Samsung Un55tu8000gxzd Udh 4k 55  100v/240v,Samsung,15996576186,55,759
1887,Smart Tv Philco Ptv58f80sns Led 4k 58  110v/220v,Philco,PTV58F80SNS,58,2600
1888,Smart Tv LG Ai Thinq 50nano79snd Lcd 4k 50  100v/240v,LG,15996576186,50,755
1889,Smart Tv Philco Ptv65f60dswn Led 4k 65  110v/220v,Philco,15996576186,65,772
1890,Smart Tv LG Ai Thinq 65nano81sna Led 4k 65  100v/240v,LG,15996576186,65,775
1891,Smart Tv Philco Ptv58f80sns Led 4k 58  110v/220v,Philco,15996576186,58,764
1892,Smart Tv Samsung Series 8 Un58tu7000gxzd Led 4k 58  100v/240,Samsung,15996576186,58,768
1893,Smart Tv Tcl P-series 55p715 Dled 4k 55  100v/240v,TCL,15996576186,55,760
1894,Smart Tv LG Ai Thinq 65un7310psc Led 4k 65  100v/240v,LG,15996576186,65,772
1895,Smart Tv LG Ai Thinq 50un7310psc Led 4k 50,LG,50UN7310,50,2099
1896,Smart Tv LG Ai Thinq 55un731c0sc Led 4k 55  100v/240v,LG,55UN731C,55,1400
1897,Samsung Smart Tv Crystal Uhd Tu8000 4k 50 Alexa,Samsung,UN50TU8000,50,3090
1898,1 Conjunto Kids Gift Tv Decor Mini Modelo De Tv Para Decor D,unbrand,Mini TV Model,1,100
1899,Alto Fante Monitor Tv Philco Ph24e30dr Led,Philco,PH24E30DR,24,25
1900,Smart Tv 50  LG 4 K Uhd Bluetooth Inteligência Artificial,LG,50UN7310PSC,50,3846
1901,Smart Tv 50  LG 4 K Uhd Bluetooth Inteligência Artificial,LG,50UN7310PSC,50,3684
1902,Fita Cinta Amarração 40mm Cbr 50 Metros Preta + Frete Grátis,laço rolo,amarraçao,1,99
1903,Smart Tv LG Ai Thinq Oled55cxpsa 4k 55  100v/240v,LG,OLED55CX,55,5475
1904,Smart Tv 4k 65  Ptv65f80sns Philco Bivolt,Philco,PHILCO,65,7599
1905,Smart Tv Philco Ptv65f60dswn Led 4k 65  110v/220v,Philco,15996576186,65,769
1906,Smart Tv Samsung Series 6 Qn65q60ragxzd Qled 4k 65  100v/240,Samsung,15996576186,65,772
1907,Smart Tv Samsung Series Q Qn55q60tagxzd Qled 4k 55  100v/240,Samsung,QN55Q60TA,55,763
1908,Smart Tv Semp 50sk8300 Led 4k 50  127v/220v,Semp,50SK8300,50,755
1909,Smart Tv Philco Ptv58f80sns Led 4k 58  110v/220v,Philco,15996576186,58,764
1910,Smart Tv LG Ai Thinq 55un731c0sc Led 4k 55  100v/240v,LG,55UN731C,55,760
1911,Smart Tv Samsung Series 8 Un58tu7000gxzd Led 4k 58  100v/240,Samsung,UN58TU7000,58,765
1912,Smart Tv Tcl Serie C71 65c715 Qled 4k 65  100v/240v,TCL,65C715,65,772
1913,Smart Tv LG Ai Thinq 55un7100psa Led 4k 55  100v/240v,LG,15996576186,55,760
1914,Smart Tv Panasonic Tc-50gx500b Led 4k 50  100v/240v,Panasonic,TC-50GX500B,50,754
1915,Smart Tv Tcl L55p8m Led 4k 55  100v/240v,TCL,L55P8M,55,760
1916,Smart Tv Philco Ptv58f80sns Led 4k 58  110v/220v,Philco,PTV58F80SNS,58,2600
1917,Smart Tv Panasonic Tc-50gx500b Led 4k 50  100v/240v,Panasonic,15996576186,50,755
1918,Smart Tv Tcl Serie C71 65c715 Qled 4k 65  100v/240v,TCL,15996576186,65,771
1919,Smart Tv Samsung Series Ls Qn43ls03tagxzd Qled 4k 43  100v/2,Samsung,15996576186,43,738
1920,Smart Tv Samsung Series Ls Qn43ls03tagxzd Qled 4k 43  100v/2,Samsung,15996576186,43,738
1921,Smart Tv Samsung Un50tu8000gxzd Led 4k 50,Samsung,15996576186,50,753
1922,Smart Tv Samsung Un55tu8000gxzd Udh 4k 55  100v/240v,Samsung,15996576186,55,759
1923,Smart Tv Samsung Series 7 Un43tu7000gxzd Led 4k 43,Samsung,15996576186,43,732
1924,Smart Tv Panasonic Tc-50gx500b Led 4k 50  100v/240v,Panasonic,15996576186,50,755
1925,Smart Tv LG Ai Thinq 50nano79sna Led 4k 50  100v/240v,LG,15996576186,50,756
1926,Smart Tv Samsung Series 7 Un55tu7020gxzd Led 4k 55  100v/240,Samsung,15996576186,55,768
1927,Smart Tv LG 60 60un7310 4k Uhd Bt Hdr Inteligencia Artificia,LG,60UN7310,60,4299
1928,Smart Tv LG Ai Thinq 65un7100psa Led 4k 65  100v/240v,LG,65UN7100,65,4072
1929,Smart Tv Samsung Series 8 Un58tu7000gxzd Led 4k 58  100v/240,Samsung,15996576186,58,768
1930,Smart Tv LG Ai Thinq 60un7310psa Led 4k 60  100v/240v,LG,15996576186,60,769
1931,Smart Tv Samsung Series Q Qn50q60tagxzd Qled 4k 50  100v/240,Samsung,15996576186,50,758
1932,Smart Tv LG Ai Thinq Oled65c9psa 4k 65  100v/240v,LG,15996576186,65,829
1933,Smart Tv LG Ai Thinq 65un7100psa Led 4k 65  100v/240v,LG,15996576186,65,772
1934,Smart Tv LG Ai Thinq Oled55cxpsa 4k 55  100v/240v,LG,15996576186,55,761
1935,Smart Tv LG 65sj8000 Led 4k 65  100v/240v,LG,15996576186,65,789
1936,Smart Tv LG 65sj8000 Led 4k 65  100v/240v,LG,15996576186,65,789
1937,Smart Tv LG Ai Thinq Oled55cxpsa 4k 55  100v/240v,LG,15996576186,55,761
1938,Smart Tv Samsung Series Q Qn55q80tagxzd Qled 4k 55  100v/240,Samsung,15996576186,55,761
1939,Smart Tv LG 65sj8000 Led 4k 65  100v/240v,LG,15996576186,65,789
1940,Smart Tv LG Ai Thinq Oled55cxpsa 4k 55  100v/240v,LG,15996576186,55,761
1941,Smart Tv Samsung Un50tu8000gxzd Led 4k 50,Samsung,15996576186,50,753
1942,Smart Tv LG Ai Thinq Oled55cxpsa 4k 55  100v/240v,LG,15996576186,55,761
1943,Smart Tv Samsung Series 7 Un70tu7000gxzd Udh 4k 70  100v/240,Samsung,64999832142,70,774
1944,Smart Tv Samsung Series 7 Un43tu7000gxzd Led 4k 43,Samsung,64999832142,43,734
1945,Smart Tv Philco Ptv65f60dswn Led 4k 65  110v/220v,Philco,64999832142,65,772
1946,Smart Tv LG Ai Thinq 65un7100psa Led 4k 65  100v/240v,LG,15996576186,65,772
1947,Smart Tv Philco Ptv55q20snbl Dled 4k 55  110v/220v,Philco,64999832142,55,760
1948,Smart Tv LG Ai Thinq 43un7300psc Led 4k 43  100v/240v,LG,64999832142,43,732
1949,Smart Tv LG 50un731c Led 4k 50  110v/220v,LG,64999832142,50,755
1950,Smart Tv Samsung Un55tu8000gxzd Udh 4k 55  100v/240v,Samsung,64999832142,55,759
1951,Smart Tv LG Ai Thinq Oled65c9psa 4k 65  100v/240v,LG,64999832142,65,829
1952,Smart Tv LG Ai Thinq 50nano79snd Lcd 4k 50  100v/240v,LG,64999832142,50,755
1953,Smart Tv Samsung Un50tu8000gxzd Led 4k 50,Samsung,15996576186,50,753
1954,Smart Tv LG Ai Thinq Oled65b9psb 4k 65  100v/240v,LG,64999832142,65,785
1955,Smart Tv LG Ai Thinq 55un731c0sc Led 4k 55  100v/240v,LG,64999832142,55,760
1956,Smart Tv LG Ai Thinq 65un7100psa Led 4k 65  100v/240v,LG,64999832142,65,772
1957,Smart Tv Samsung Un50tu8000gxzd Led 4k 50,Samsung,64999832142,50,753
1958,Smart Tv LG Ai Thinq 50un7310psc Led 4k 50,LG,64999832142,50,755
1959,Smart Tv Tcl 50p8m Led 4k 50,TCL,64999832142,50,754
1960,Smart Tv Tcl 50p715 Dled 4k 50  100v/240v,TCL,64999832142,50,753
1961,Smart Tv Samsung Series 8 Un65tu8000gxzd Led 4k 65  100v/240,Samsung,64999832142,65,771
1962,Smart Tv Philco Ptv58f80sns Led 4k 58  110v/220v,Philco,64999832142,58,764
1963,Smart Tv Samsung Lh50bethvggxzd Led 4k 50  100v/240v,Samsung,64999832142,50,756
1964,Smart Tv LG Ai Thinq 55un7310psc Led 4k 55  100v/240v,LG,64999832142,55,760
1965,Smart Tv Tcl 65p715 Led 4k 65  100v/240v,TCL,64999832142,65,772
1966,Smart Tv Tcl L55p8m Led 4k 55  100v/240v,TCL,64999832142,55,760
1967,Smart Tv Tcl 65p8m Led 4k 65  100v/240v,TCL,64999832142,65,771
1968,Smart Tv Samsung Series Ls Qn55ls03tagxzd Qled 4k 55  100v/2,Samsung,64999832142,55,761
1969,Smart Tv Philco Ptv65f82ssg Qled 4k 65  110v/220v,Philco,64999832142,65,772
1970,Smart Tv Philco Ptv65f80sns Led 4k 65  110v/220v,Philco,64999832142,65,772
1971,Smart Tv Samsung Series Q Qn55q80tagxzd Qled 4k 55  100v/240,Samsung,64999832142,55,761
1972,Smart Tv Samsung Series Business Lh65bethvggxzd Led 4k 65  1,Samsung,64999832142,65,772
1973,Smart Tv Tcl Serie C71 65c715 Qled 4k 65  100v/240v,TCL,64999832142,65,771
1974,Smart Tv Samsung Series 7 Un70tu7000gxzd Udh 4k 70  100v/240,Samsung,UN70TU7000,70,3789
1975,Smart Tv Samsung Series 7 Un55tu7000gxzd Led 4k 55  100v/240,Samsung,64999832142,55,760
1976,Smart Tv LG Ai Thinq 65nano81sna Led 4k 65  100v/240v,LG,64999832142,65,775
1977,Smart Tv Tcl P-series 55p715 Dled 4k 55  100v/240v,TCL,64999832142,55,760
1978,Smart Tv Samsung Series 6 Un75mu6100gxzd Led 4k 75  100v/240,Samsung,64999832142,75,830
1979,Smart Tv Samsung Series Q Qn55q60tagxzd Qled 4k 55  100v/240,Samsung,64999832142,55,762
1980,Smart Tv Tcl Series C71 55c715 Qled 4k 55  100v/240v,TCL,64999832142,55,760
1981,Smart Tv Semp 50sk8300 Led 4k 50  127v/220v,Semp,64999832142,50,755
1982,Smart Tv LG Ai Thinq 55nano81sna Led 4k 55  100v/240v,LG,64999832142,55,761
1983,Smart Tv Samsung Series Q Qn50q60tagxzd Qled 4k 50  100v/240,Samsung,64999832142,50,758
1984,Smart Tv LG 65un731c Led 4k 65  100v/240v,LG,64999832142,65,773
1985,Smart Tv LG Ai Thinq 65un7310psc Led 4k 65  100v/240v,LG,64999832142,65,772
1986,Smart Tv Samsung Series Business Lh55bethvggxzd Led 4k 55  1,Samsung,64999832142,55,760
1987,Smart Tv LG Ai Thinq 50un8000psd Led 4k 50  100v/240v,LG,64999832142,50,756
1988,Smart Tv Samsung Series 8 Un58tu7000gxzd Led 4k 58  100v/240,Samsung,64999832142,58,768
1989,Smart Tv LG Ai Thinq 65nano86sna Led 4k 65  100v/240v,LG,64999832142,65,773
1990,Smart Tv Panasonic Tc-50gx500b Led 4k 50  100v/240v,Panasonic,64999832142,50,754
1991,Smart Tv Tcl P-series 55p715 Dled 4k 55  100v/240v,TCL,64999832142,55,760
1992,Smart Tv Samsung Series 6 Un75mu6100gxzd Led 4k 75  100v/240,Samsung,64999832142,75,830
1993,Smart Tv Samsung Series Q Qn55q60tagxzd Qled 4k 55  100v/240,Samsung,64999832142,55,762
1994,Smart Tv Tcl Series C71 55c715 Qled 4k 55  100v/240v,TCL,64999832142,55,760
1995,Smart Tv Semp 50sk8300 Led 4k 50  127v/220v,Semp,64999832142,50,755
1996,Smart Tv LG Ai Thinq 55nano81sna Led 4k 55  100v/240v,LG,64999832142,55,761
1997,Smart Tv Samsung Series Q Qn50q60tagxzd Qled 4k 50  100v/240,Samsung,64999832142,50,758
1998,Smart Tv LG 65un731c Led 4k 65  100v/240v,LG,64999832142,65,773
1999,Smart Tv LG Ai Thinq 65un7310psc Led 4k 65  100v/240v,LG,64999832142,65,772
2000,Smart Tv Samsung Series Business Lh55bethvggxzd Led 4k 55  1,Samsung,64999832142,55,760
2001,Smart Tv LG Ai Thinq 50un8000psd Led 4k 50  100v/240v,LG,64999832142,50,756
2002,Smart Tv LG Ai Thinq 65nano86sna Led 4k 65  100v/240v,LG,64999832142,65,773
2003,Smart Tv Panasonic Tc-50gx500b Led 4k 50  100v/240v,Panasonic,64999832142,50,754
2004,Smart Tv Samsung Series 7 Un65tu7000gxzd Led 4k 65  100v/240,Samsung,64999832142,65,772
2005,Smart Tv Led Hdr Uhd 4k 65 Tcl P715 Cinza Bivolt,TCL,65P715,65,6165
2006,Tv Samsung Un55mu6100g,Samsung,UN55MU6100,55,550
2007,Smart Tv 43'' LG 43un7300 Ultra Hd 4k 3 Hdmi 2 Usb Wi-fi,LG,43UN7300,43,2899
2008,Smart Tv LG Ai Thinq 55un731c0sc Led 4k 55  100v/240v,LG,15996576186,55,760
2009,Smart Tv Tcl 50p8m Led 4k 50,TCL,50P8M,50,2794
2010,Smart Tv LG Ai Thinq 43un7300psc Led 4k 43  100v/240v,LG,15996576186,43,733
2011,"Tv 50 Cinema,ultima Tecnologia 4k. Promoção 6 Mil P/ 4699!",TCL,4 K CINEMA EM CASA,50,1299
2012,Smart Tv Samsung Series Q Qn55q80tagxzd Qled 4k 55  100v/240,Samsung,QN55Q80TA,55,1500
2013,Smart Tv LG Ai Thinq Oled65b9psb 4k 65  100v/240v,LG,15996576186,65,785
2014,Smart Tv 4k LG Led 82 Google Alexa Wi-fi - 82un8000psb,LG,82UN8000PSB,82,11768
2015,Tv LG 55sk8500 Sucata,LG,55SK8500,55,1000
2016,Smart Tv Philco Ptv50g70sblsg Led 4k 50  110v/220v,Philco,PTV50G70SBLSG,50,2374
2017,Smart Tv Tcl 50p715 Dled 4k 50  100v/240v,TCL,15996576186,50,752
2018,4 Smart Tvs Led 4k-50/55 C/avarias-samsung/philco/phillips,Sony,KD-65X750F,65,2999
2019,Dta-180 Hd Digital Indoor Tv Antena Dupla Dvb-t/t2antena,Generic,no model,69,58
2020,Dta-180 Hd Digital Indoor Tv Antena Dupla Dvb-t/t2antena,Generic,no model,69,50
2021,"Smart Tv Led 70'' Philips,4k, Hdmi, Usb, Wi-fi, 70pug7625/78",Philips,70PUG7625/78,70,5978
2022,Smart Tv Oled Uhd 4k Hdr 77 LG Oled77cxpsa Preta Bivolt,LG,OLED77CXPSA,77,47691
2023,Tv Aoc 50 Modelo Le50d1452 - Placa Principal C/ Cabo,AOC,LE50D1452,50,250
2024,Smart Tv LG Ai Thinq 75un8000psb Led 4k 75,LG,75UN8000,75,5199
2025,Tv LG Oled 55  Smart 4k 55 Sj9500,LG,55SJ9500,55,4800
2026,Smart Tv Philco Ptv58f80sns Led 4k 58  110v/220v,Philco,PTV58F80SNS,58,764
2027,Smart Tv Samsung Series 8 Un58tu7000gxzd Led 4k 58  100v/240,Samsung,15996576186,58,765
2028,Smart Tv Semp 50sk8300 Led 4k 50  127v/220v,Semp,50SK8300,50,1899
2029,Smart Tv LG 55  Uhd 4k Controle Smart Magic Thinq,LG,55UN7310,55,3249
2030,Smart Tv Samsung Series 7 Un50tu7000fxzx Led 4k 50,Samsung,15996576186,50,753
2031,Smart Tv LG Ai Thinq 75un8000psb Led 4k 75,LG,75UN8000,75,5965
2032,Smart Tv LG Ai Thinq 65un7100psa Led 4k 65  100v/240v,LG,15996576186,65,772
2033,Smart Tv LG Ai Thinq 60un7310psa Led 4k 60  100v/240v,LG,15996576186,60,769
2034,Smart Tv LG Ai Thinq 65un7100psa Led 4k 65  100v/240v,LG,15996576186,65,772
2035,Peças Tv Samsung Smart Tv Mu6120 58 Uhd 4k Un58mu6120g,Samsung,UN58MU6120,58,1815
2036,Peças Para Samsung 40  Smart Tv Led 40  Uhd 4k 40nu7100,Samsung,UN40NU7100,40,645
2037,Smart Tv Samsung Series Q Qn55q80tagxzd Qled 4k 55  100v/240,Samsung,15996576186,55,761
